NCBI gene (formerly Entrezgene) ID	Gene stable ID	Chromosome/scaffold name	Gene Synonym	Gene type	Gene name
362624	ENSRNOG00000017078	5	Sepn1	protein_coding	Selenon
	ENSRNOG00000065667	3		protein_coding	
25628	ENSRNOG00000008644	6	Titf1	protein_coding	Nkx2-1
25628	ENSRNOG00000008644	6	TTF-1	protein_coding	Nkx2-1
25628	ENSRNOG00000008644	6	TTF1	protein_coding	Nkx2-1
405137	ENSRNOG00000067628	4		protein_coding	Olr812
120093850	ENSRNOG00000064225	7		protein_coding	
	ENSRNOG00000070197	6		protein_coding	
120102602	ENSRNOG00000068392	4		rRNA	5_8S_rRNA
362701	ENSRNOG00000032375	6	CANP 13	protein_coding	Capn13
362701	ENSRNOG00000032375	6	MGC109045	protein_coding	Capn13
315091	ENSRNOG00000029590	7	LOC315091	protein_coding	Spatc1
315091	ENSRNOG00000029590	7	RGD1565316	protein_coding	Spatc1
362671	ENSRNOG00000025034	5	MGC105699	protein_coding	RGD1304567
	ENSRNOG00000068075	6		lncRNA	
120102558	ENSRNOG00000063154	4		rRNA	5_8S_rRNA
25625	ENSRNOG00000031312	4	MGC105478	protein_coding	Tnfrsf1a
25625	ENSRNOG00000031312	4	p55	protein_coding	Tnfrsf1a
25625	ENSRNOG00000031312	4	p60	protein_coding	Tnfrsf1a
25625	ENSRNOG00000031312	4	TNF-R1	protein_coding	Tnfrsf1a
25625	ENSRNOG00000031312	4	TNF-RI	protein_coding	Tnfrsf1a
25625	ENSRNOG00000031312	4	TNFR-1	protein_coding	Tnfrsf1a
25625	ENSRNOG00000031312	4	TNFR-I	protein_coding	Tnfrsf1a
25625	ENSRNOG00000031312	4	Tnfr1	protein_coding	Tnfrsf1a
	ENSRNOG00000059153	3		pseudogene	Olr707
309430	ENSRNOG00000016301	1	LOC309430	protein_coding	Dmrt2
502755	ENSRNOG00000069338	4	LOC502755	protein_coding	RGD1562066
312275	ENSRNOG00000014367	4	LOC102554290	protein_coding	Ephb6
312275	ENSRNOG00000014367	4	LOC312275	protein_coding	Ephb6
361944	ENSRNOG00000010815	2	LOC361944	protein_coding	Elf2
	ENSRNOG00000069243	4		snRNA	U4
	ENSRNOG00000067890	5		protein_coding	
25280	ENSRNOG00000014018	4	Siat8	protein_coding	St8sia1
25280	ENSRNOG00000014018	4	Siat8a	protein_coding	St8sia1
29475	ENSRNOG00000052017	6	5DIII	protein_coding	Dio3
29475	ENSRNOG00000052017	6	DIOIII	protein_coding	Dio3
295678	ENSRNOG00000012603	3	LOC295678	protein_coding	Sestd1
295678	ENSRNOG00000012603	3	RGD1562244	protein_coding	Sestd1
315174	ENSRNOG00000010617	7	LOC315174	protein_coding	Scube1
	ENSRNOG00000060843	4		protein_coding	AABR07061385.2
120102595	ENSRNOG00000070958	4		snRNA	U6
	ENSRNOG00000063825	6		lncRNA	
	ENSRNOG00000005546	7		protein_coding	AABR07057196.1
	ENSRNOG00000033815	4		protein_coding	AC142181.1
293613	ENSRNOG00000048275	1	LOC100911028	protein_coding	RGD1309350
293613	ENSRNOG00000048275	1	LOC293613	protein_coding	RGD1309350
499956	ENSRNOG00000050277	3	LOC499956	protein_coding	Uckl1
499956	ENSRNOG00000050277	3	RGD1565465	protein_coding	Uckl1
79425	ENSRNOG00000052368	5	clC-K1	protein_coding	Clcnka
79425	ENSRNOG00000052368	5	Clcnk1	protein_coding	Clcnka
79425	ENSRNOG00000052368	5	MGC93313	protein_coding	Clcnka
293703	ENSRNOG00000021158	1	MGC72981	protein_coding	Nudt22
120102578	ENSRNOG00000067272	4		snRNA	U6
299199	ENSRNOG00000027317	6	LOC299199	protein_coding	Ylpm1
299199	ENSRNOG00000027317	6	RGD1564946	protein_coding	Ylpm1
299199	ENSRNOG00000027317	6	Zap	protein_coding	Ylpm1
299199	ENSRNOG00000027317	6	Zap3	protein_coding	Ylpm1
286930	ENSRNOG00000020225	3	DAP-4	protein_coding	Dlgap4
286930	ENSRNOG00000020225	3	Dap4	protein_coding	Dlgap4
286930	ENSRNOG00000020225	3	SAPAP4	protein_coding	Dlgap4
361549	ENSRNOG00000021087	1		protein_coding	Lgi4
	ENSRNOG00000026675	4		protein_coding	
	ENSRNOG00000053429	6		protein_coding	AABR07065589.1
25380	ENSRNOG00000017469	1	Anx1	protein_coding	Anxa1
25380	ENSRNOG00000017469	1	p35	protein_coding	Anxa1
362699	ENSRNOG00000005610	6	LOC362699	protein_coding	Yipf4
362699	ENSRNOG00000005610	6	MGC95126	protein_coding	Yipf4
362699	ENSRNOG00000005610	6	RGD1310157	protein_coding	Yipf4
120102590	ENSRNOG00000065801	4		snRNA	U6
300025	ENSRNOG00000007334	7	LOC300025	protein_coding	Ly6h
298543	ENSRNOG00000057957	5	Aim1l	protein_coding	Crybg2
298543	ENSRNOG00000057957	5	LOC298543	protein_coding	Crybg2
100192313	ENSRNOG00000059744	7		protein_coding	Atxn7l3b
362738	ENSRNOG00000005249	6	LOC362738	protein_coding	Snx6
63885	ENSRNOG00000011310	1	Pde10a3	protein_coding	Pde10a
114246	ENSRNOG00000014714	4	CaT1	protein_coding	Trpv6
114246	ENSRNOG00000014714	4	Ecac2	protein_coding	Trpv6
114246	ENSRNOG00000014714	4	Otrpc3	protein_coding	Trpv6
405134	ENSRNOG00000066559	4		protein_coding	Olr816
29246	ENSRNOG00000013657	3	Sclip	protein_coding	Stmn3
120102579	ENSRNOG00000064073	4		snRNA	U6
	ENSRNOG00000069735	6		lncRNA	
	ENSRNOG00000067643	6		protein_coding	
687105	ENSRNOG00000046803	5	LOC687105	protein_coding	Arhgef16
687105	ENSRNOG00000046803	5	MGC187446	protein_coding	Arhgef16
404818	ENSRNOG00000062899	3		protein_coding	Olr704
313535	ENSRNOG00000019381	5	LOC100361570	protein_coding	Eri3
313535	ENSRNOG00000019381	5	LOC313535	protein_coding	Eri3
313535	ENSRNOG00000019381	5	Prnpip1	protein_coding	Eri3
293704	ENSRNOG00000023023	1	LOC293704	protein_coding	Trpt1
293704	ENSRNOG00000023023	1	Tpt1h	protein_coding	Trpt1
313861	ENSRNOG00000030294	6	LOC313861	protein_coding	Eml4
120102598	ENSRNOG00000066164	4		snRNA	U6
313166	ENSRNOG00000009015	5	LOC313166	protein_coding	Nfx1
	ENSRNOG00000022632	7		protein_coding	Taf7l2
116668	ENSRNOG00000004269	6	myT1-L	protein_coding	Myt1l
116668	ENSRNOG00000004269	6	Nzf-1	protein_coding	Myt1l
116668	ENSRNOG00000004269	6	Nzf1	protein_coding	Myt1l
116668	ENSRNOG00000004269	6	Nztf1	protein_coding	Myt1l
120102589	ENSRNOG00000063026	4		snRNA	U6
362353	ENSRNOG00000017911	4	Fam115a	protein_coding	Tcaf1
362353	ENSRNOG00000017911	4	LOC362353	protein_coding	Tcaf1
362353	ENSRNOG00000017911	4	RGD1565474	protein_coding	Tcaf1
120093082	ENSRNOG00000021313	4		protein_coding	
685868	ENSRNOG00000030316	7	LOC685850	protein_coding	Otogl
685868	ENSRNOG00000030316	7	LOC685868	protein_coding	Otogl
685868	ENSRNOG00000030316	7	Otogl-ps1	protein_coding	Otogl
685868	ENSRNOG00000030316	7	RGD1564294	protein_coding	Otogl
120093168	ENSRNOG00000004262	6		protein_coding	
120102585	ENSRNOG00000065086	4		snRNA	U6
500562	ENSRNOG00000069459	5	Lin28	protein_coding	Lin28a
500562	ENSRNOG00000069459	5	LOC500562	protein_coding	Lin28a
500562	ENSRNOG00000069459	5	RGD1566408	protein_coding	Lin28a
297437	ENSRNOG00000059810	4	LOC297437	protein_coding	Txnrd3
683626	ENSRNOG00000039902	6	LOC683626	protein_coding	Lbh
314848	ENSRNOG00000005555	7	LOC314848	protein_coding	Lrrc10
120102583	ENSRNOG00000063570	4		snRNA	U6
100362241	ENSRNOG00000019528	4	LOC100362241	protein_coding	Plekhg6
309186	ENSRNOG00000021161	1	LOC309186	protein_coding	Fermt3
309186	ENSRNOG00000021161	1	RGD1310168	protein_coding	Fermt3
295862	ENSRNOG00000065812	3		protein_coding	Olr655
100359829	ENSRNOG00000037299	7	LOC100359829	protein_coding	Smpd5
103690254	ENSRNOG00000070063	4	LOC103690254	protein_coding	Try5
103690254	ENSRNOG00000070063	4	LOC362348	protein_coding	Try5
103690254	ENSRNOG00000070063	4	RGD1560283	protein_coding	Try5
	ENSRNOG00000067034	6		protein_coding	
	ENSRNOG00000066171	6		lncRNA	
120102592	ENSRNOG00000062929	4		snRNA	U6
117054	ENSRNOG00000015403	5	B7	protein_coding	Cd52
100362798	ENSRNOG00000026875	7		protein_coding	AABR07057237.1
120102740	ENSRNOG00000053111	4		snoRNA	AC128901.2
58953	ENSRNOG00000046975	7	NST	protein_coding	Sult4a1
58953	ENSRNOG00000046975	7	rBR-STL	protein_coding	Sult4a1
58953	ENSRNOG00000046975	7	ST4A1	protein_coding	Sult4a1
58953	ENSRNOG00000046975	7	Sultx3	protein_coding	Sult4a1
81647	ENSRNOG00000001597	3	RATF2	protein_coding	Atf2
	ENSRNOG00000062848	2		pseudogene	
686900	ENSRNOG00000064911	3		protein_coding	Olfr1198
108351377	ENSRNOG00000032348	6	LOC100359498	protein_coding	Rpl35a
25205	ENSRNOG00000013963	2	Ac1055	protein_coding	Il6st
25205	ENSRNOG00000013963	2	Gp130	protein_coding	Il6st
25205	ENSRNOG00000013963	2	IL-6R-beta	protein_coding	Il6st
25205	ENSRNOG00000013963	2	IL-6RB	protein_coding	Il6st
	ENSRNOG00000060151	4		snoRNA	AABR07060071.1
499973	ENSRNOG00000023449	4	LOC499973	protein_coding	Atg9b
499973	ENSRNOG00000023449	4	RGD1560887	protein_coding	Atg9b
494321	ENSRNOG00000038872	4	Eapa2	protein_coding	Fam115e
494321	ENSRNOG00000038872	4	MGC72615	protein_coding	Fam115e
494321	ENSRNOG00000038872	4	Tcaf3	protein_coding	Fam115e
308537	ENSRNOG00000014463	1	LOC308537	protein_coding	Uri1
308537	ENSRNOG00000014463	1	RGD1310358	protein_coding	Uri1
100360087	ENSRNOG00000064482	5		protein_coding	
25575	ENSRNOG00000020196	1	CC10	protein_coding	Scgb1a1
25575	ENSRNOG00000020196	1	CCPBP	protein_coding	Scgb1a1
25575	ENSRNOG00000020196	1	CCSP	protein_coding	Scgb1a1
25575	ENSRNOG00000020196	1	PCBB	protein_coding	Scgb1a1
25575	ENSRNOG00000020196	1	Ugb	protein_coding	Scgb1a1
	ENSRNOG00000025487	7		protein_coding	AABR07057217.1
120102673	ENSRNOG00000052408	4		snoRNA	Gm22267
298447	ENSRNOG00000019407	5	LOC298447	protein_coding	Dmap1
298447	ENSRNOG00000019407	5	MGC109435	protein_coding	Dmap1
362668	ENSRNOG00000009595	5	Hkr3	protein_coding	Zbtb48
362668	ENSRNOG00000009595	5	LOC362668	protein_coding	Zbtb48
362668	ENSRNOG00000009595	5	MGC108933	protein_coding	Zbtb48
365872	ENSRNOG00000023816	2	LOC365872	protein_coding	Aph1a
365872	ENSRNOG00000023816	2	RGD1311546	protein_coding	Aph1a
	ENSRNOG00000005826	6		protein_coding	
58817	ENSRNOG00000004657	6		protein_coding	Sec23a
	ENSRNOG00000067498	4		snoRNA	U3
	ENSRNOG00000066846	6		lncRNA	
299823	ENSRNOG00000030441	7		protein_coding	AABR07057264.1
312504	ENSRNOG00000033202	4	LOC312504	protein_coding	Fbxo41
312504	ENSRNOG00000033202	4	RGD1566130	protein_coding	Fbxo41
120102560	ENSRNOG00000067024	4		snRNA	U4
266802	ENSRNOG00000008683	6		protein_coding	Alk
	ENSRNOG00000067897	6		protein_coding	
362465	ENSRNOG00000001854	4	LOC362465	protein_coding	Tmtc1
362465	ENSRNOG00000001854	4	RGD1564868	protein_coding	Tmtc1
295360	ENSRNOG00000050416	2		protein_coding	Kcna10
405950	ENSRNOG00000064654	3		protein_coding	Olr677
171144	ENSRNOG00000053430	3	OATP-E	protein_coding	Slco4a1
171144	ENSRNOG00000053430	3	Slc21a12	protein_coding	Slco4a1
120102612	ENSRNOG00000054316	4		snRNA	U7
499656	ENSRNOG00000037406	2	LOC499656	protein_coding	RGD1564171
315196	ENSRNOG00000015750	7	LOC315196	protein_coding	Wnt7b
108351200	ENSRNOG00000063718	6		lncRNA	
311592	ENSRNOG00000014424	3	LOC311592	protein_coding	RGD1563354
120102705	ENSRNOG00000069474	4		snoRNA	
361884	ENSRNOG00000017752	2	LOC361884	protein_coding	Mccc2
299415	ENSRNOG00000006321	6		protein_coding	AABR07065776.1
120093621	ENSRNOG00000064138	7		protein_coding	
120102570	ENSRNOG00000070687	4		snRNA	U6
	ENSRNOG00000067198	6		lncRNA	
362623	ENSRNOG00000016312	5	LOC362623	protein_coding	Catsper4
362623	ENSRNOG00000016312	5	RGD1565213	protein_coding	Catsper4
	ENSRNOG00000070054	6		protein_coding	
120102621	ENSRNOG00000063206	4		snRNA	U7
	ENSRNOG00000068682	7		protein_coding	
83688	ENSRNOG00000018367	1		protein_coding	Taldo1
	ENSRNOG00000064180	3		protein_coding	
294119	ENSRNOG00000015321	1	LOC294119	protein_coding	Moxd1
691138	ENSRNOG00000053700	4	LOC691138	protein_coding	Spx
691138	ENSRNOG00000053700	4	Npq	protein_coding	Spx
	ENSRNOG00000068419	6		lncRNA	
100912416	ENSRNOG00000066894	4		protein_coding	Tcaf2
120102625	ENSRNOG00000051714	4		snoRNA	SNORA70
296732	ENSRNOG00000010077	4	LOC296732	protein_coding	Smarcd3
24571	ENSRNOG00000020539	2	MGC188069	protein_coding	Muc1
24571	ENSRNOG00000020539	2	mucin-1	protein_coding	Muc1
24571	ENSRNOG00000020539	2	Mucin1	protein_coding	Muc1
	ENSRNOG00000071152	6		protein_coding	
84404	ENSRNOG00000004360	6	MGC112609	protein_coding	Gemin2
84404	ENSRNOG00000004360	6	Sip1	protein_coding	Gemin2
295863	ENSRNOG00000062312	3		protein_coding	Olr657
50565	ENSRNOG00000029079	5	cvHsp	protein_coding	Hspb7
50565	ENSRNOG00000029079	5	Hsp25-2	protein_coding	Hspb7
298436	ENSRNOG00000023320	5	MGC93753	protein_coding	Tspan1
365844	ENSRNOG00000055790	2	LOC365844	protein_coding	Nup210l
365844	ENSRNOG00000055790	2	RGD1310250	protein_coding	Nup210l
120093867	ENSRNOG00000069061	7		protein_coding	
292301	ENSRNOG00000012229	1	LOC292301	protein_coding	Tbxt
292301	ENSRNOG00000012229	1	T	protein_coding	Tbxt
474348	ENSRNOG00000025848	4		protein_coding	Sspo
120102664	ENSRNOG00000063666	4		snoRNA	
312538	ENSRNOG00000016316	4	LOC312538	protein_coding	Mcm2
292831	ENSRNOG00000027646	1	LOC292831	protein_coding	Pop4
292831	ENSRNOG00000027646	1	MGC108830	protein_coding	Pop4
	ENSRNOG00000066662	6		lncRNA	
120102654	ENSRNOG00000069028	4		snoRNA	
116684	ENSRNOG00000011781	7	MGC105359	protein_coding	Oplah
298655	ENSRNOG00000017523	5	H6pdh	protein_coding	H6pd
298655	ENSRNOG00000017523	5	LOC298655	protein_coding	H6pd
311548	ENSRNOG00000008596	3	LOC311548	protein_coding	Ttll9
300126	ENSRNOG00000016148	7	LOC300126	protein_coding	Gtse1
300126	ENSRNOG00000016148	7	RGD1563164	protein_coding	Gtse1
120102552	ENSRNOG00000062514	4		rRNA	5S_rRNA
298801	ENSRNOG00000008806	6	LOC298801	protein_coding	Clip4
298801	ENSRNOG00000008806	6	RGD1311049	protein_coding	Clip4
298801	ENSRNOG00000008806	6	Rsnl2	protein_coding	Clip4
	ENSRNOG00000065562	7		protein_coding	
	ENSRNOG00000068113	3		protein_coding	Olfr1177-ps
	ENSRNOG00000067737	1		protein_coding	
311137	ENSRNOG00000019065	3	LOC311137	protein_coding	Zfp385b
311137	ENSRNOG00000019065	3	Zfp533	protein_coding	Zfp385b
24534	ENSRNOG00000013000	4	LDH-B	protein_coding	Ldhb
24534	ENSRNOG00000013000	4	LDH-H	protein_coding	Ldhb
24534	ENSRNOG00000013000	4	Ldh2	protein_coding	Ldhb
	ENSRNOG00000062581	5		pseudogene	
120102620	ENSRNOG00000065462	4		snRNA	U7
362628	ENSRNOG00000033984	5	Il28ra	protein_coding	Ifnlr1
362628	ENSRNOG00000033984	5	LOC362628	protein_coding	Ifnlr1
362628	ENSRNOG00000033984	5	RGD1562689	protein_coding	Ifnlr1
689830	ENSRNOG00000021134	2	LOC689830	protein_coding	Anxa9
	ENSRNOG00000068595	6		lncRNA	
83790	ENSRNOG00000013291	1		protein_coding	Cyp2c23
	ENSRNOG00000060795	4		snoRNA	AABR07061451.1
85327	ENSRNOG00000004527	7	lin-7A	protein_coding	Lin7a
85327	ENSRNOG00000004527	7	LOC100911013	protein_coding	Lin7a
85327	ENSRNOG00000004527	7	MALS-1	protein_coding	Lin7a
85327	ENSRNOG00000004527	7	Veli1	protein_coding	Lin7a
690284	ENSRNOG00000027102	1		protein_coding	
64673	ENSRNOG00000016076	4		protein_coding	Pip
498977	ENSRNOG00000014431	1		protein_coding	AABR07000222.1
362572	ENSRNOG00000019842	5		protein_coding	Artn
120093868	ENSRNOG00000070987	7		protein_coding	
299012	ENSRNOG00000004696	6		protein_coding	Arhgap5
503651	ENSRNOG00000052803	4		protein_coding	Klri1
311720	ENSRNOG00000015067	3	LOC311720	protein_coding	Abhd16b
311720	ENSRNOG00000015067	3	RGD1309726	protein_coding	Abhd16b
296480	ENSRNOG00000015067	3	LOC311720	protein_coding	Abhd16b
296480	ENSRNOG00000015067	3	RGD1309726	protein_coding	Abhd16b
120102636	ENSRNOG00000060744	4	AABR07061457.1	snoRNA	Gm22840
309114	ENSRNOG00000019846	1	LOC309114	protein_coding	Muc5b
309114	ENSRNOG00000019846	1	RGD1561983	protein_coding	Muc5b
499136	ENSRNOG00000014455	1		protein_coding	
687364	ENSRNOG00000048832	2	asb-17	protein_coding	Asb17
687364	ENSRNOG00000048832	2	LOC100359577	protein_coding	Asb17
687364	ENSRNOG00000048832	2	LOC687364	protein_coding	Asb17
120102670	ENSRNOG00000058757	4	AABR07061448.2	snoRNA	Gm25094
404828	ENSRNOG00000063322	3		protein_coding	Olr660
299848	ENSRNOG00000033161	7	LOC299848	protein_coding	RGD1565117
24782	ENSRNOG00000007982	5	NHE-1	protein_coding	Slc9a1
24782	ENSRNOG00000007982	5	Nhe1	protein_coding	Slc9a1
362288	ENSRNOG00000027513	3	LOC362288	protein_coding	Rtel1
362288	ENSRNOG00000027513	3	RGD1306721	protein_coding	Rtel1
84605	ENSRNOG00000025541	4	SLP-M	protein_coding	Sval2
	ENSRNOG00000055065	4		snoRNA	AABR07061820.1
	ENSRNOG00000063399	5		protein_coding	
100912436	ENSRNOG00000011399	1		protein_coding	AABR07000292.1
681288	ENSRNOG00000024172	1	LOC681288	protein_coding	T2
25623	ENSRNOG00000059753	4	GLYSN	protein_coding	Gys2
313891	ENSRNOG00000008942	6	LOC313891	protein_coding	Pcare
313891	ENSRNOG00000008942	6	RGD1304963	protein_coding	Pcare
691354	ENSRNOG00000023452	5		protein_coding	Gm572
310661	ENSRNOG00000021081	2	LOC310661	protein_coding	Vps72
310661	ENSRNOG00000021081	2	Tcfl1	protein_coding	Vps72
120102637	ENSRNOG00000053438	4		snoRNA	Snora7a
	ENSRNOG00000067115	2		protein_coding	
308516	ENSRNOG00000011885	1	LOC308516	protein_coding	Rhpn2
	ENSRNOG00000033952	7		protein_coding	AABR07057438.1
50676	ENSRNOG00000013547	4	BGT1	protein_coding	Slc6a12
50676	ENSRNOG00000013547	4	Gat1	protein_coding	Slc6a12
50676	ENSRNOG00000013547	4	RNU28927	protein_coding	Slc6a12
50676	ENSRNOG00000013547	4	VGAT	protein_coding	Slc6a12
	ENSRNOG00000063663	6		lncRNA	
	ENSRNOG00000070231	4		snRNA	U2
300121	ENSRNOG00000032570	7	LOC300121	protein_coding	Smc1b
300121	ENSRNOG00000032570	7	SMC	protein_coding	Smc1b
300121	ENSRNOG00000032570	7	Smc1l2	protein_coding	Smc1b
689322	ENSRNOG00000030641	5	Fam159a	protein_coding	Shisal2a
689322	ENSRNOG00000030641	5	LOC689322	protein_coding	Shisal2a
404835	ENSRNOG00000063792	3		protein_coding	Olr646
25493	ENSRNOG00000007390	6	RL/IF-1	protein_coding	Nfkbia
	ENSRNOG00000068973	1		protein_coding	
120102672	ENSRNOG00000053237	4		snoRNA	AABR07061842.2
	ENSRNOG00000070909	4		protein_coding	
313618	ENSRNOG00000056156	5	LOC100359758	protein_coding	Maco1
313618	ENSRNOG00000056156	5	LOC313618	protein_coding	Maco1
313618	ENSRNOG00000056156	5	MGC116145	protein_coding	Maco1
313618	ENSRNOG00000056156	5	Tmem57	protein_coding	Maco1
	ENSRNOG00000064780	7		protein_coding	
24600	ENSRNOG00000009348	4	cNOS	protein_coding	Nos3
24600	ENSRNOG00000009348	4	EC-NOS	protein_coding	Nos3
24600	ENSRNOG00000009348	4	eNos	protein_coding	Nos3
24600	ENSRNOG00000009348	4	NOSIII	protein_coding	Nos3
315119	ENSRNOG00000008133	7	MGC72576	protein_coding	Mfng
	ENSRNOG00000031041	4		protein_coding	
288154	ENSRNOG00000001588	3	LOC288154	protein_coding	Hoxd13
120102649	ENSRNOG00000067876	4		snoRNA	
298452	ENSRNOG00000019735	5	Dph2l2	protein_coding	Dph2
298452	ENSRNOG00000019735	5	LOC298452	protein_coding	Dph2
298452	ENSRNOG00000019735	5	MGC109459	protein_coding	Dph2
313169	ENSRNOG00000052087	5	LOC313169	protein_coding	Ubap2
361769	ENSRNOG00000019807	1		protein_coding	Sufu
	ENSRNOG00000056792	6		lncRNA	AABR07064584.1
	ENSRNOG00000069856	5		protein_coding	
295865	ENSRNOG00000063578	3		protein_coding	Olr659
296483	ENSRNOG00000024815	3	LOC296483	protein_coding	Lkaaear1
296483	ENSRNOG00000024815	3	RGD1306208	protein_coding	Lkaaear1
310687	ENSRNOG00000012933	2	LOC310687	protein_coding	Prcc
293012	ENSRNOG00000064127	1	LOC293012	protein_coding	Olig3
120093107	ENSRNOG00000062966	1		protein_coding	
120102573	ENSRNOG00000052240	4		snRNA	U6
503650	ENSRNOG00000057643	4		protein_coding	Klri2
310667	ENSRNOG00000021138	2	Lass2	protein_coding	Cers2
310667	ENSRNOG00000021138	2	LOC310667	protein_coding	Cers2
310667	ENSRNOG00000021138	2	MGC124761	protein_coding	Cers2
314556	ENSRNOG00000014169	7		protein_coding	AABR07057460.1
362665	ENSRNOG00000018602	5	MGC114278	protein_coding	Camta1
679552	ENSRNOG00000038165	3	Dfnb59	protein_coding	Pjvk
679552	ENSRNOG00000038165	3	LOC679552	protein_coding	Pjvk
	ENSRNOG00000053149	4		snoRNA	AABR07061688.1
	ENSRNOG00000071054	6		lncRNA	
500899	ENSRNOG00000015685	7	MGC114471	protein_coding	Mfsd3
	ENSRNOG00000066810	1		protein_coding	
294972	ENSRNOG00000013293	2	LOC294972	protein_coding	Mccc1
294972	ENSRNOG00000013293	2	MGC95141	protein_coding	Mccc1
120097699	ENSRNOG00000063903	1		protein_coding	
300122	ENSRNOG00000033502	7	LOC300122	protein_coding	Ribc2
300122	ENSRNOG00000033502	7	RGD1309033	protein_coding	Ribc2
120102679	ENSRNOG00000059101	4		snRNA	U1
691196	ENSRNOG00000037027	5		protein_coding	
315035	ENSRNOG00000026873	7		protein_coding	AC136588.1
405243	ENSRNOG00000067615	3		protein_coding	Olr661
	ENSRNOG00000062563	3		protein_coding	
361481	ENSRNOG00000070586	1		protein_coding	
120102648	ENSRNOG00000067627	4		snoRNA	
499925	ENSRNOG00000034174	3	Lplunc4	protein_coding	Bpifb4
499925	ENSRNOG00000034174	3	RY2G5	protein_coding	Bpifb4
	ENSRNOG00000071005	4		protein_coding	
311742	ENSRNOG00000001514	3	LOC311742	protein_coding	Cdca7
311742	ENSRNOG00000001514	3	MGC112656	protein_coding	Cdca7
	ENSRNOG00000048904	1		protein_coding	AABR07004232.1
120102744	ENSRNOG00000055675	4		snoRNA	Gm22486
296733	ENSRNOG00000010466	4	LOC296733	protein_coding	Chpf2
296733	ENSRNOG00000010466	4	RGD1306404	protein_coding	Chpf2
171529	ENSRNOG00000019100	5	KRP2	protein_coding	Kif2c
171529	ENSRNOG00000019100	5	MCAK	protein_coding	Kif2c
29332	ENSRNOG00000016810	5	Lap18	protein_coding	Stmn1
29332	ENSRNOG00000016810	5	MGC72884	protein_coding	Stmn1
29332	ENSRNOG00000016810	5	OP18	protein_coding	Stmn1
29332	ENSRNOG00000016810	5	PP17	protein_coding	Stmn1
29332	ENSRNOG00000016810	5	PP19	protein_coding	Stmn1
29332	ENSRNOG00000016810	5	PR22	protein_coding	Stmn1
29332	ENSRNOG00000016810	5	SMN	protein_coding	Stmn1
	ENSRNOG00000048469	1		pseudogene	AC121031.1
	ENSRNOG00000068711	5		protein_coding	
500915	ENSRNOG00000049349	7	Fam19a5	protein_coding	Tafa5
500915	ENSRNOG00000049349	7	LOC500915	protein_coding	Tafa5
500915	ENSRNOG00000049349	7	RGD1562115	protein_coding	Tafa5
500915	ENSRNOG00000049349	7	Tafa-5	protein_coding	Tafa5
405948	ENSRNOG00000065210	3		protein_coding	Olr662
120102561	ENSRNOG00000069215	4		snRNA	U6
314555	ENSRNOG00000006278	7	LOC314555	protein_coding	Tspyl5
362344	ENSRNOG00000010005	4	LOC362344	protein_coding	Ndufb2
312258	ENSRNOG00000010005	4	LOC362344	protein_coding	Ndufb2
300057	ENSRNOG00000032446	7		protein_coding	Recql4
313876	ENSRNOG00000027191	6	LOC313876	protein_coding	Birc6
100360791	ENSRNOG00000033517	1		protein_coding	
299180	ENSRNOG00000006976	6	LOC299180	protein_coding	Med6
	ENSRNOG00000060012	4		misc_RNA	Metazoa_SRP
305811	ENSRNOG00000060849	1	MGC105529	protein_coding	Rcor2
362741	ENSRNOG00000065348	6	LOC362741	protein_coding	Pax9
295869	ENSRNOG00000069009	3	ratchr3-72914378-72913443_ORF	protein_coding	Olr663
100364016	ENSRNOG00000055111	1		protein_coding	
	ENSRNOG00000055353	4		snRNA	U4
494264	ENSRNOG00000070755	1	V1rd26	protein_coding	Vom1r36
361555	ENSRNOG00000052814	1	LOC361555	protein_coding	Ankrd27
	ENSRNOG00000067069	7		protein_coding	
500244	ENSRNOG00000018317	4	LOC312519	protein_coding	Aak1
500244	ENSRNOG00000018317	4	LOC500244	protein_coding	Aak1
500244	ENSRNOG00000018317	4	RGD1563580	protein_coding	Aak1
81737	ENSRNOG00000019716	4	HDNF	protein_coding	Ntf3
81737	ENSRNOG00000019716	4	NGF-2	protein_coding	Ntf3
81737	ENSRNOG00000019716	4	NT-3	protein_coding	Ntf3
